Cornell
Graph has fewer than 500000 nodes; don't do graph partition
Run: 0
*Epoch 0, model saved with Loss: 1.7436, Train F1: 0.5977, Val F1: 0.5593, Test F1: 0.5946
Mean epoch time of run 0.0458
Iteration:  500
Best Test F1 throughout: 0.6756
Loading best model for final evaluation at val: 0.6667
Best Test F1 after loading saved model: 0.6443
Run: 1
Mean epoch time of run 0.0460
Iteration:  500
Best Test F1 throughout: 0.6689
Loading best model for final evaluation at val: 0.6622
Best Test F1 after loading saved model: 0.6130
Run: 2
Mean epoch time of run 0.0447
Iteration:  500
Best Test F1 throughout: 0.7092
Loading best model for final evaluation at val: 0.7025
Best Test F1 after loading saved model: 0.6890
Run: 3
Mean epoch time of run 0.0463
Iteration:  500
Best Test F1 throughout: 0.6734
Loading best model for final evaluation at val: 0.6734
Best Test F1 after loading saved model: 0.6600
Run: 4
Mean epoch time of run 0.0435
Iteration:  500
Best Test F1 throughout: 0.6465
Loading best model for final evaluation at val: 0.6711
Best Test F1 after loading saved model: 0.6174
---------------Stats-----------
Mean training epoch runtime: 0.0453
Mean Std of Best Test we could do F1 Score: 0.6747 +/- 0.0201
Mean Std of Test at best Val F1 Score: 0.6488 +/- 0.0381
Mean Std of Loaded best Val model Test F1 Score: 0.6447 +/- 0.0281
Mean convergence number: 500.0000 +/- 0.0000, [500, 500, 500, 500, 500]
-------------------------------
